700761,426356,99707,12295,13204839,410401,8173,61893,325797,22872,17909,16543,15805,1039738,23858,22415,1454,3387,6303,10880,10362633,7240948,4924,5520,76600,319265,25982,4343506,45445,3881158,43825,233769,220303,14027,96306,362290,89346,770138,5215,30002,27639,925802,152468,209548,147562,5510839,5830,2816099,53997,11604437,8488367,5751650,3833537,531714,4468940,23982,20404,290804,513828,2356766,2002216,890261,4443884,2144331,2134245,5076453,5289934,679907,2820057,57074,1746632,20556,11067141,2233453,20276,289112,3260113,5179410,5024275,60333,10094012,15629982,17455123,27288791,24125527,8300445,13890977,24765848,8003922,7849141,16222165,17480369,7469964,8825067,8614464,9644651,18167853,18796474,19230369,7972224
18002,23345,2845,358,8505747,323208,4885,54933,255657,18239,15331,12940,13036,882282,19160,12421,376,1647,3887,8928,9543224,5368785,1799,3027,55405,224644,15099,3411749,40777,2488307,37118,204392,146051,9885,70212,228669,53669,562408,2367,27266,17602,552588,104981,151132,126380,3454190,3244,2382542,35208,10280186,7641939,4959674,2885860,336102,3504028,18760,13910,257027,324243,2125313,1505118,673196,3517848,1679934,1869648,3384028,3759600,585614,2177210,41497,1464648,17980,10395930,2722517,26226,392566,4376621,3984707,3991780,59890,9656142,14157310,14375288,22933288,22195997,7753228,13896515,23675516,7324633,7363676,15472995,16231478,6892000,8487778,8553991,9528372,17247860,17498492,17035858,7119660
4460,1752,1186,1039,6442,1555,898,1235,1106,913,749,697,738,1186,908,799,589,559,595,644,2909,3963,966,734,813,943,1197,2579,1017,2090,1049,1175,1394,1967,1087,1074,942,12848,1079,865,871,1012,1049,1035,1100,2584,845,1420,1185,4664,3036,2474,2701,1707,3272,1230,900,1451,1408,1462,1959,1311,2784,1649,1760,3309,3529,2635,2062,1199,1444,1139,6864,5269,2365,2859,19270,5879,3781,1323,5606,5663,4355,4033,6242,6362,5898,6599,3988,3844,7204,4434,3724,6104,4788,4487,4233,4226,4169,3770
24287,24665,2971,372,8242344,316451,4488,53594,245592,17290,15048,11790,12844,855689,19305,12345,403,1666,3941,8708,9623546,5188872,1775,3037,55488,225069,15089,3462258,41462,2517559,38187,226145,149848,9107,70175,229476,54062,558718,2402,27174,17362,575446,105380,151430,126335,3517208,3280,2347161,35271,10338175,7633248,5100421,3346931,365322,3718764,20648,15460,278269,352144,2343552,1630145,706432,3774531,1783065,2009502,3374155,4197182,625526,2391068,44866,1612536,19567,10672921,1982409,23895,344219,2333677,3755850,4098246,61226,10000312,14652220,14519963,23326615,22879606,8064049,13997668,23585664,7457193,7306171,14927750,16033544,6842853,7941745,8080836,9208585,16783621,17490010,17165898,7117490
3560,1904,1349,953,3998,1334,867,867,1092,866,714,728,729,1295,944,763,709,569,537,645,4465,3347,1141,699,975,1010,848,2743,1064,1982,1021,1201,1191,941,1033,1032,1074,12445,1040,885,969,1111,1003,1036,1100,3689,1068,1773,1267,5513,3257,4383,4966,2334,4331,1315,1045,1575,1407,1576,2721,1487,2874,1988,2227,3131,3256,1596,2392,1276,1912,1211,6722,8981,2037,2679,15509,5032,3286,1342,4345,6724,8067,6871,7654,6666,4326,5865,3785,3801,4354,4710,3191,3820,4630,3831,5882,4458,4384,3283
25722,24646,2557,373,8355442,318394,4645,55169,262032,17770,15461,12364,13155,876071,19951,12953,397,1676,4048,9098,9994458,5449815,1902,4836,63702,246973,15503,3508346,42297,2529271,38041,211037,166539,9280,72288,243563,57815,593264,2410,28484,18009,771107,119594,165840,135359,3725386,3468,2596240,37489,11227334,8089985,5216702,3006068,377331,3561762,19743,14838,262162,367863,2307045,1585664,700613,3664877,1777600,1952029,3629557,4064398,625966,2342455,44982,1596203,19040,12774100,2431254,19789,279374,2237389,3719013,4078125,61235,9867753,14343035,14263769,23556364,24584115,8271441,14415131,24239860,7441586,7237956,14979123,15969444,6903725,8025094,8206184,9563840,17074983,17807026,17225477,7206338
4013,1866,1323,1037,6721,1590,903,807,1378,851,709,656,661,1581,952,746,707,598,553,573,5301,3971,1109,1088,1392,1110,1101,2554,1107,2269,1089,1195,1400,940,1006,1021,919,15210,1469,892,936,2866,1680,1493,2181,3125,969,2303,1397,6352,3414,2934,3300,1864,2875,1141,927,1528,1683,2831,1846,1702,3018,2137,2081,4538,3178,1615,2119,1245,1637,1177,9283,5940,1472,1959,16256,3461,2992,1333,4303,4955,5185,11056,6975,4550,4161,6094,4878,4172,4013,4374,4116,4115,4256,4531,4286,3817,4805,3805
26835,25404,2874,422,8447799,318645,4623,54893,256403,17706,15435,12948,12738,876779,19789,12784,412,1655,4024,9101,9695313,5224364,2481,2985,55075,224924,15229,3393686,41294,2596780,38096,239626,171674,9277,106148,235661,56248,566897,2763,28300,17593,579675,108981,154878,129794,3541552,3404,2428484,36740,10875548,8124802,5386387,3041450,393711,3727119,21128,15366,283694,360242,2358163,1673083,766793,3736537,1777053,2003153,3444852,3974574,610210,2278953,44540,1553769,19044,12707804,2852964,21202,290982,2343982,3887883,4187116,63881,10221542,15665006,15292100,24046796,22799558,7974366,13906750,23131030,7354029,7355920,15580899,17351750,7404754,8610531,8532572,9502599,17555593,18341867,18024809,7408395
3958,1832,1381,1077,5808,1582,873,734,1096,847,706,780,645,1335,879,715,961,604,559,654,7203,4743,939,711,1040,1304,813,3030,976,3955,1043,1792,1525,1094,1051,998,956,11503,1069,832,910,1181,1505,1037,1058,4486,988,3302,1600,4822,5441,3973,3210,2424,3804,1287,1075,1737,1435,2301,2243,2021,3541,2842,1931,2800,2481,1438,1729,1141,1787,1144,8558,5707,1529,2196,14814,4462,4142,1412,2893,8263,4748,15870,6425,5466,5005,5740,4416,3568,6294,7004,3997,3702,3789,4309,4265,6061,6140,3673
19830,18949,1859,264,8763381,322949,4610,54913,255766,17789,15340,12226,12948,857539,19924,12663,399,1635,4067,9034,9843897,5327192,1796,3066,56681,231271,15549,3537118,43308,2602194,39391,215963,155318,9585,74020,238646,56421,588760,2445,28385,18127,602177,108768,158721,133295,3585696,3549,2475686,36871,11039232,8021806,5410476,3032839,384706,3626868,20109,15071,268702,346218,2262891,1578891,716206,3754280,1798321,2062705,3522890,4027801,629764,2342608,44422,1596572,19945,13064053,2805180,27342,397908,2754438,3739342,4185854,62805,10114929,14533533,14593461,24369464,24658146,8088600,14333423,25151023,7920111,7746887,15774411,16649985,7148548,8577312,8576557,9457130,17413351,18042757,18419878,7860939
3137,986,758,645,5218,1532,910,832,1078,861,703,704,684,1092,969,711,613,599,574,685,3448,3700,1019,718,774,993,834,2108,1052,2057,1040,1211,1139,1027,966,1065,964,12832,1094,911,946,1171,1019,1313,1120,2662,903,1931,1399,6106,3504,3926,2601,2066,2336,1094,993,1466,1394,1832,2211,1454,3028,1877,2555,3092,2219,1979,1962,1218,1670,1211,10541,6908,2704,3575,15751,3399,3953,1483,2790,4116,6001,6717,6522,5469,4638,7494,4266,3092,4438,4680,3735,4109,3746,3754,4549,4515,6146,5103
19414,23133,3059,413,8980531,338637,4897,58328,264926,21386,20122,18302,14256,910015,20975,14097,408,1769,4299,9588,10231064,5599153,1924,3572,58651,237878,15964,3573922,43774,2592338,52491,210785,151481,9357,72265,281955,56567,610224,2577,28150,18430,609038,112869,163641,136457,3671659,3265,2509156,42847,11100577,8048467,5342187,3019197,382218,3632756,20215,15086,268563,370935,2286693,1584058,712254,3772232,1814880,2077499,3533198,4024062,627654,2341308,44584,1574491,19519,14677344,2062190,20641,284837,2370314,3796485,4216694,62708,10079668,14649297,14642627,23326144,23594963,7964469,14462895,24306997,7634643,7774871,15845422,16648741,7290361,8686041,8595027,9619480,17992177,19000588,18962554,7857138
2822,1885,1355,1176,9028,1366,959,875,1177,1522,7327,1786,762,1224,1294,810,865,615,597,616,3356,4249,992,697,971,1346,904,1859,1024,2085,1231,1149,13935,3706,1045,1708,1051,12928,987,895,913,1435,1074,1097,1195,2353,909,1381,1357,5245,2968,2754,2502,1789,3099,1114,906,1578,1367,1520,1664,1502,3698,2570,2277,3715,2288,1576,2292,1244,2427,1156,10292,6782,1513,1903,13169,2762,3289,1409,3280,3592,3157,3963,6376,5359,5678,6083,3038,3778,5391,4201,4479,5177,4167,5834,6323,7363,5909,6739
21819,24659,3078,382,9119032,351705,5113,59962,273815,19327,16860,14129,14424,943215,21747,14349,434,1879,4399,9941,10512727,5748996,2105,3253,59918,243330,16473,3730892,44507,2783773,41335,228074,162844,10130,78440,264287,60213,601821,2604,42176,18572,614914,112614,164286,136963,3648969,3113,2517998,37664,11342087,8316974,5476683,3160941,373186,3911518,21701,15929,302585,415106,2428260,1699376,757733,3932438,1972973,2163093,4100792,4269662,660556,2519816,48602,1934553,20970,14729360,1818846,21141,294498,2320775,3844076,4221787,63103,10395315,15313932,15163412,24748218,24992898,8278787,14555143,24984402,7838540,7756268,16034393,17163285,7446656,8687253,8711233,9845871,18273654,19422687,19026191,8050932
3005,1757,1342,1005,4384,1681,985,866,1056,891,802,766,710,2501,1005,810,685,637,644,624,4635,4827,960,802,1252,1073,1016,2617,1083,2936,1200,1473,1234,1011,1173,1056,1028,10971,1014,934,943,1719,1147,1283,1221,2499,976,1874,1644,5336,4396,5000,3734,2147,6481,1333,1001,4088,2280,3220,2304,1371,3627,3400,2744,3867,2732,1835,4947,1375,4467,1408,16429,3003,1327,1654,14006,4341,4021,1372,4646,7508,5710,31220,6779,6280,8220,7132,4241,4700,5308,6968,4259,6403,5648,6541,8169,6546,15223,5743
25669,24603,1914,262,8991033,372291,5321,60503,317062,19726,16894,13320,14468,971577,23022,14814,450,2037,4441,9997,10643999,5636793,2139,3485,61450,266370,17621,3693095,45893,2724389,41636,232198,165354,10180,78650,255271,60951,619090,2756,30227,19470,636591,117922,169048,141059,3714348,3749,2599825,39125,11405302,8303165,5445672,3123214,374383,3892783,20681,15344,276756,371282,2364404,1679182,744079,3895018,1842061,2082659,3621098,4271739,669376,2451635,46457,2062845,21008,11209421,1891865,20898,292561,2322446,3788513,4181230,62592,10372026,14829046,15182126,25119252,24932211,8502109,14729431,24526995,7658469,7692131,15510079,16939581,7348797,8606482,8524768,9645131,17790735,18667154,17942267,7296652
6007,1482,939,690,6918,2289,892,777,1773,1021,882,769,835,7698,1059,839,28585,797,662,679,6215,20791,5406,621,672,1169,752,2074,4941,23193,1051,1264,1070,830,850,853,918,25362,869,722,764,949,910,857,948,3241,6650,1525,1142,32013,13542,2240,1915,1456,3453,730,526,21967,897,1385,1625,1331,2289,1305,1248,2452,2241,2470,1626,747,2325,860,4055,2074,765,1015,11147,1488,1746,814,3200,2202,4157,4510,7404,2313,3330,4401,2107,2286,2022,2501,2162,2600,2292,2471,2772,2640,2278,2107
26226,19789,1726,235,8753200,325683,4708,56651,258101,18374,15684,12425,13334,880636,20771,13058,435,1716,4160,9279,10418411,5611898,1927,3228,60347,244446,19279,3689161,45872,2869952,41783,229383,162932,10163,78759,262784,61152,624431,2733,29719,19297,635194,119216,169615,140362,3848292,3490,2620383,39056,11581327,8476928,5394375,3096819,371756,3826465,22880,23376,284000,366395,2432378,1992007,757735,3984096,1866502,2142499,3714326,4262636,662643,2605779,76390,2198758,20866,14058195,1857472,21369,284623,2526666,3803893,4184515,62335,10370025,15344597,14907665,23844903,24206805,8319147,14523227,25698792,8112629,7985327,16379677,16860084,7887890,8694376,8824791,9775751,18287750,18925145,18093773,7324048
1624,664,433,338,2251,4206,510,466,604,558,425,457,418,708,522,472,366,360,310,421,3450,2422,507,348,541,610,422,1636,629,1993,736,811,785,27403,726,606,540,13164,596,508,525,755,698,635,691,19140,4734,1225,868,4505,1948,1919,1753,925,2430,3050,639,1101,771,1696,3083,1064,2692,1631,1782,3057,1901,978,2538,1596,2286,812,4538,2503,792,1096,12805,1879,1822,803,2587,2529,2512,3236,4541,2508,2294,4842,3031,2536,2570,2786,5621,2969,2689,2330,3919,3575,2325,2385
24210,32296,2989,357,8463574,318137,4617,55105,250648,17648,15345,12195,12810,860235,19829,13405,403,1664,4069,9004,9854878,5346514,1815,3274,56223,232721,15558,3473802,41971,2542014,38245,227729,155021,9349,72121,234489,55298,553417,2424,27703,17566,591027,106633,154586,128989,3475556,3072,2358009,37646,10314036,7625718,5062741,2924168,369235,3450071,18979,14122,254024,339302,2178999,1507162,694252,3599798,1726012,1976240,3469362,3937446,609583,2229175,43448,1516677,18596,10728518,1830002,23468,335930,2302712,3737513,4207591,61016,10356063,15151186,15083499,23403069,22374959,8629673,14050326,23825451,7424169,7380831,14917915,15845128,6835058,8105574,7931517,9277916,18050206,18691447,17884610,7447941
2239,1257,714,575,2576,872,477,508,689,566,402,392,401,2221,1361,486,317,324,281,369,2037,2195,502,351,517,599,513,1297,591,974,10392,733,783,448,593,585,547,11776,474,404,500,577,557,510,579,1912,428,798,836,2269,1505,1241,1713,794,1189,533,410,764,682,824,1548,1357,1594,7810,1144,3520,1530,889,1258,655,837,645,4674,4303,974,1405,13865,3290,1941,811,3888,3339,3423,3436,4671,3744,2852,3972,14265,5298,2447,2521,1844,2784,2495,2296,3925,3570,2907,2662
18696,18781,1697,252,8525556,317103,5092,54766,250851,17920,15472,12181,13385,881496,19761,12793,387,1660,4057,9096,10019088,5298946,1765,3048,56141,230856,15510,3469895,42095,2520490,37581,209043,150651,9265,72269,233419,55177,562213,2421,27831,17582,572909,116872,150743,126005,3520835,3129,2526315,37067,10645767,7710490,5155972,2878085,340869,3527779,18795,14556,266530,327293,2173563,1506046,678396,3566510,1726845,1920259,3409917,3893939,614887,2296303,43533,1546841,18927,10652858,1786572,20107,271907,2772328,3827584,4407548,63449,10218262,14686195,14644035,23456763,22747197,8004774,14444008,23946851,7640071,8686178,15927546,16475559,7154495,8603012,8591228,9472614,17463591,17894652,17287227,7178966
1796,680,418,367,2349,746,494,395,584,502,371,388,1810,772,564,430,301,399,394,370,2791,2133,448,367,485,475,479,859,532,1113,688,701,696,565,602,517,539,12873,416,486,451,885,537,560,569,1786,382,1636,825,3554,1832,2217,1510,888,1736,620,401,837,724,1159,1124,888,2584,1396,891,2014,1625,858,1801,632,802,567,4624,1856,597,1220,14428,3655,2671,977,2447,3144,2508,3122,4810,2791,4398,2743,1986,3841,2823,2867,2695,2220,2571,2010,2853,2310,3170,2069
18317,18676,1745,271,8480815,318803,4599,54840,252245,17761,15289,12846,12960,874027,19813,12654,421,1688,4036,9008,10277264,5204447,1843,3070,74191,231902,15535,3494673,42084,2616453,38891,260294,149904,9321,72203,231626,55100,553338,2390,28111,17775,579635,143978,155724,129870,3397834,3220,2379098,35874,10700659,8697552,5365874,3039078,383703,3822708,20697,15336,275732,384350,2379108,1700356,753013,3854682,1808519,2008237,3476793,4127028,644717,2391198,45569,1590652,19462,10600044,1782682,20233,280588,2323617,3699527,4142928,60234,10199924,15073787,14840017,23684735,22610994,8150549,14296815,24296039,7689192,7478192,15268045,16344442,7202459,8398900,8593420,9648792,18045371,18661845,18243760,7607644
1536,611,425,354,1870,873,523,480,635,507,425,372,634,663,591,418,326,308,293,404,3519,2334,438,334,447,1118,363,1369,683,1635,709,770,696,533,643,532,528,10344,432,410,493,987,916,642,626,1394,421,1083,796,5945,4348,2137,2169,1445,2756,731,415,1351,821,1920,1232,1041,2440,1247,1232,2309,1960,954,1714,674,748,694,4195,2428,657,929,12958,1797,1979,840,5535,4840,3096,3298,4771,4279,3398,4114,2769,2129,2623,3397,2329,2619,4043,4023,3234,3408,3629,3163
19508,19488,1773,265,8926170,335563,4871,57596,284380,18544,20286,12524,13161,897828,20409,13059,372,1724,4202,9374,10139075,5684454,1933,3208,59592,243215,16426,3620084,45585,2590614,44565,221085,158191,9770,76103,250552,58120,579678,2559,29776,18583,589986,111313,163158,136487,3606717,4306,2539774,38047,11046218,7911754,5321843,3032927,389189,3637046,20277,14894,268150,380536,2290899,1648177,729976,3866243,1806434,2020497,3535871,4145474,625799,2336714,45404,1602538,20015,11002301,1905650,21097,285888,2326156,3794442,4228462,63511,10195770,14822762,15134344,24729646,24186657,8069915,14460883,24236409,7664836,7378161,15342556,16579214,7183219,8383827,8479126,9464489,17387485,18132841,17482710,7382774
1881,679,410,321,2721,888,526,503,652,512,549,441,395,680,564,416,372,338,294,404,4411,3519,490,333,483,696,492,2007,650,3366,708,978,698,547,597,739,591,10730,474,521,511,664,632,559,651,2922,740,1668,842,2699,2167,2308,1748,830,2067,632,393,693,809,1342,1623,842,3138,1784,1441,2192,1597,880,1057,664,1225,600,5104,2706,669,819,11729,1822,2265,818,2524,2587,3923,4012,4292,2496,3460,3657,2993,2292,3158,2732,2910,2575,3467,2926,2983,3345,3766,2341
19350,19232,1771,258,8942049,347337,4792,57058,257495,18171,15962,12594,13481,896121,20522,13064,384,1723,4157,9457,10049989,5478762,4873,3188,58015,237660,15991,3561516,44316,2637563,40677,229037,162688,9816,76248,248855,58166,609306,2534,29433,18626,619184,112908,176831,133172,3670740,3389,2545897,37619,11257074,8054416,5338521,3050499,368845,3646171,25132,14875,268013,347130,2299928,1589770,739610,3788962,1813717,2001999,3593009,4043789,632393,2338755,45105,1589935,19123,10670136,1843873,20652,282209,2417087,3818064,4227490,63117,10402310,14961316,14863665,23608383,23072004,8075298,14449724,24599133,7655301,7603972,15766629,16713270,7259232,8429161,8738737,9558132,17759765,18573004,17767865,7461404
1991,748,429,314,4500,999,480,459,588,504,435,348,444,812,524,384,321,310,286,408,1998,6514,788,356,454,781,484,1404,540,1411,650,945,740,554,572,624,557,12185,451,502,540,679,569,757,615,2322,478,952,707,3879,1986,2322,2019,961,2676,1217,403,705,671,1440,1111,1372,1688,1509,1083,2259,1619,1332,1120,723,1266,585,4620,3765,723,1210,13371,2121,2066,787,17330,6941,2919,3004,4296,4358,4502,4077,3327,2768,2840,3097,3043,3022,4248,3044,3449,3798,2821,2321
19672,19309,1780,256,8398360,309637,4423,53406,244534,17329,14862,12556,12720,850042,19453,12383,400,1626,3980,8866,9580072,5163566,2191,2972,55042,235857,15096,3406923,40982,2537048,37271,204594,153729,9055,70072,228578,57639,577130,2414,27353,17296,610366,108008,155742,129375,3454637,3848,2313955,34217,10308057,7733384,5060364,2918832,339941,3479405,19372,14226,252616,331628,2163276,1550583,699176,3655967,1728895,1933951,3391407,3860469,597170,2240735,44413,1561125,19293,10227983,1865669,19820,270499,2220364,3700510,4400455,62984,10148554,14923873,15399514,24281354,22424208,7956983,14206495,24193472,7616704,7559855,15444631,15697550,6906525,7939845,8046282,9249692,16616201,18061266,18176800,7304706
1820,688,432,396,3934,824,446,487,599,1131,416,307,389,604,547,408,323,349,278,295,2573,2130,476,345,453,651,378,1427,562,2025,681,723,747,478,530,610,541,12723,407,511,530,726,639,626,614,1979,558,1295,735,2656,2506,1989,1535,812,1417,628,502,815,746,1001,1771,1076,2325,1604,1293,2018,2137,883,1466,783,1108,638,5166,1787,625,709,12220,27581,3325,1015,2845,4093,4377,4067,5452,4258,4267,5221,3408,2400,2730,2390,2691,2321,2890,3074,2577,4325,4864,2236
18671,18418,1662,240,8665257,358741,9229,79941,298949,18284,16080,12557,13139,899127,20619,13041,387,1723,4142,9274,9691770,5298617,1862,2990,54864,224254,15154,3377243,53261,2689713,36921,203159,149225,9081,121397,244305,54060,575271,2391,27725,17660,568743,124438,150997,125826,3341672,3153,2443662,34112,10553627,7800533,5061089,2879981,340489,3637633,19525,14565,274051,339790,2251432,1545756,691057,3582024,1704431,1908208,3291699,4061142,681724,2339316,54128,1557650,18317,10241810,1935333,20173,278312,2220650,3816117,4414930,63708,9897575,15001529,14617121,22984587,22164021,7967849,14282044,24381369,7682212,7625043,16267459,16771241,7074200,8556787,8575697,9522081,17568922,17770337,17130575,7093631
1573,614,465,303,1683,1631,835,873,1091,635,503,373,459,759,563,382,458,325,284,389,2322,1598,444,307,420,525,485,1686,840,1464,693,658,611,468,1053,965,590,9922,479,469,524,587,611,611,573,2046,380,857,739,2911,2279,2087,1575,755,2663,688,394,794,730,1628,938,839,2463,870,854,2479,2976,1399,2332,958,1046,677,4782,1977,618,976,12177,4052,2165,761,2682,3305,2558,2469,5089,3966,3263,4358,4012,2583,5199,2821,2171,2540,2915,2723,3451,2890,2424,2354
